날짜,시간,강수,강수형태,기온,뇌전,습도,풍속,풍향,하늘상태
 format: day,hour,value location:58_125 Start : 20210601 ,,,,,,,
18,400,0,0,16.1,,63,3.1,231,
18,500,0,0,15.8,,66,3.6,213,
18,600,0,0,15.4,,68,3.2,195,
18,700,0,0,14.9,,73,3.6,194,
18,800,0,0,14.4,,76,2,191,
18,900,0,0,14.2,,77,2.5,188,
18,1000,0,0,14.2,,75,3.1,196,
18,1100,0,0,13.7,,77,2.5,188,
18,1200,0,0,13.3,,80,2.6,188,
18,1300,0,0,13.2,,80,2.1,185,
18,1400,0,0,12.8,,83,2.5,169,
18,1500,0,0,12.7,,85,2.4,169,
18,1600,0,0,12.6,,86,3,189,
18,1700,0,0,12.3,,87,1.9,184,
18,1800,0,0,11.9,,88,2.4,194,
18,1900,0,0,11.6,,90,2.9,189,
18,2000,0,0,11.9,,89,2.5,186,
18,2100,0,0,11.9,,89,2.5,178,
18,2200,0,0,12.2,,88,2.2,180,
18,2300,0,0,12.8,,86,2.3,199,
19,0,0,0,14.4,,80,2.7,193,
19,100,0,0,15.2,,78,2.2,191,
19,200,0,0,15.9,,71,2.4,234,
19,300,0,0,16.4,,67,2.1,227,
19,400,0,0,17,,62,2.3,226,
19,500,0,0,16.200001,,68,2.7,199,
19,600,0,0,15.4,,73,1.9,200,
19,700,0,0,14.5,,78,1.5,198,
19,800,0,0,13.8,,80,1.2,201,
19,900,0,0,13.6,,79,1.1,217,
19,1000,0,0,12.8,,82,0.7,224,
19,1100,0,0,12.3,,86,1.1,207,
19,1200,0,0,12,,88,0.6,203,
19,1300,0,0,11.9,,88,0.6,200,
19,1400,0,0,11.1,,90,1.1,169,
19,1500,0,0,10.4,,92,1,176,
19,1600,0,0,10.1,,92,0.6,190,
19,1700,0,0,9.7,,92,0.8,213,
19,1800,0,0,9.6,,92,0,343,
19,1900,0,0,8.9,,92,1.1,192,
19,2000,0,0,8.8,,93,0.8,191,
19,2100,0,0,9.1,,94,1.7,87,
19,2200,0,0,8.9,,95,1.3,119,
19,2300,0,0,9.3,,94,0.5,207,
20,0,0,0,10.1,,91,0.6,242,
20,100,0,0,11.5,,78,1.1,99,
20,200,0,0,12.1,,74,0.7,311,
20,300,0,0,14.3,,61,1,199,
20,400,0,0,14.1,,62,1.3,227,
20,500,0,0,14.7,,46,1.7,207,
20,600,0,0,14.3,,48,1.9,205,
20,700,0,0,13,,59,1.3,215,
20,800,0,0,12.5,,52,1,118,
20,900,0,0,11.9,,55,1,304,
20,1000,0,0,11.4,,64,0.9,279,
20,1100,0,0,10.1,,72,1,164,
20,1200,0,0,9.8,,74,1.3,176,
20,1300,0,0,9.6,,70,0.7,197,
20,1400,0,0,9.9,,69,0.5,175,
20,1500,0,0,10.3,,69,0.7,31,
20,1600,0,0,10.3,,66,0.6,27,
20,1700,0,0,10,,72,0.8,199,
20,1800,0,0,9.5,,73,1.1,204,
20,1900,0,0,10,,69,0.5,43,
20,2000,0,0,9.4,,73,0.9,134,
20,2100,0,0,9.7,,69,0.4,93,
20,2200,0,0,10,,69,1.4,67,
20,2300,0,0,10.6,,66,0.3,17,
21,0,0,0,11.2,,63,1.2,101,
21,100,0,0,12.8,,57,1.3,75,
21,200,0,0,13.8,,50,1.6,215,
21,300,0,0,13.7,,51,1.5,18,
21,400,0,0,13.7,,51,1.1,242,
21,500,0,0,13.7,,53,1.4,208,
21,600,0,0,13.8,,55,1,187,
21,700,0,0,13.1,,59,1.1,209,
21,800,0,0,12.5,,64,2.4,179,
21,900,0,0,12.5,,66,2,194,
21,1000,0,0,12.5,,67,1.9,196,
21,1100,0,0,12.7,,70,3.1,183,
21,1200,1.5,1,11.8,,88,2.3,204,
21,1300,1,1,9.6,,85,3.1,260,
21,1400,1.5,1,7.4,,80,1.2,216,
21,1500,0.5,1,7.5,,79,1.9,295,
21,1600,0,0,7.3,,78,1.5,233,
21,1700,0.5,0,7.4,,73,1.9,306,
21,1800,-1,-1,-50,,-1,-1,-1,
21,1900,0,0,5.5,,63,3.3,274,
21,2000,0,0,4.8,,43,3.4,300,
21,2100,0,0,4.3,,41,1.9,317,
21,2200,0,0,4,,38,2.3,258,
21,2300,0,0,4.5,,43,2,263,
22,0,0,0,5.3,,50,2.2,240,
22,100,0,0,5.3,,54,3.5,219,
22,200,0,0,5.2,,49,3.4,291,
22,300,0,0,4.9,,47,3.5,292,
22,400,0,0,3.3,,58,5.4,256,
22,500,0,0,3.5,,51,3.2,251,
22,600,0,0,3.1,,50,2.8,266,
22,700,0,0,2.9,,49,2.4,287,
22,800,0,0,2.6,,49,2.6,303,
22,900,0,0,2.2,,51,2.6,306,
22,1000,0,0,1.8,,55,2.3,293,
22,1100,0,0,1.3,,58,2.4,282,
22,1200,0,0,1.1,,59,1,303,
22,1300,0,0,0.5,,59,2.3,309,
22,1400,0,0,0.2,,57,2.6,292,
22,1500,0,0,0,,55,2.3,276,
22,1600,0,0,-0.3,,54,2.1,275,
22,1700,0,0,-0.8,,56,2.3,271,
22,1800,0,0,-1.3,,55,2.4,340,
22,1900,0,0,-1.6,,52,2.7,300,
22,2000,0,0,-1.6,,49,1.6,297,
22,2100,0,0,-1.8,,50,2.2,22,
22,2200,0,0,-1.3,,51,1.3,197,
22,2300,0,0,-0.4,,45,1.2,283,
23,0,0,0,0.3,,43,2,303,
23,100,0,0,0.2,,48,2.1,295,
23,200,0,0,1,,48,1.9,267,
23,300,0,0,2.2,,47,1.8,228,
23,400,0,0,2.5,,49,2.5,304,
23,500,0,0,2.1,,52,2.4,281,
23,600,0,0,2,,56,2.3,241,
23,700,0,0,2.4,,57,1.9,236,
23,800,0,0,2.5,,57,1.7,284,
23,900,0,0,2,,60,2,334,
23,1000,0,0,1.7,,63,1.8,300,
23,1100,0,0,1.3,,64,2.1,329,
23,1200,0,0,1,,67,1.4,11,
23,1300,0,0,0.2,,65,2.1,281,
23,1400,0,0,0,,60,2.2,306,
23,1500,0,0,-0.3,,60,0.5,257,
23,1600,0,0,-0.1,,57,1.7,19,
23,1700,0,0,0.1,,56,1.7,213,
23,1800,0,0,0.1,,51,0.4,146,
23,1900,0,0,0.8,,44,1.1,180,
23,2000,0,0,0.6,,49,2.2,198,
23,2100,0,0,0.9,,46,1,210,
23,2200,0,0,1.1,,51,1.5,189,
23,2300,0,0,2.7,,56,2.4,174,
24,0,0,0,4.8,,57,3.4,185,
24,100,0,0,7.1,,54,2.8,182,
24,200,0,0,7.2,,60,2.6,201,
24,300,0,0,7.8,,65,2.4,222,
24,400,0,0,9,,59,2.1,234,
24,500,0,0,9,,62,1.9,238,
24,600,0,0,9.3,,62,1.9,220,
24,700,0,0,8.8,,66,2.2,206,
24,800,0,0,8.9,,47,2.2,210,
24,900,0,0,8.8,,45,2.4,220,
24,1000,0,0,8.1,,50,0.4,158,
24,1100,0,0,7.3,,55,1.3,181,
24,1200,0,0,6.2,,61,0.8,185,
24,1300,0,0,6,,64,1.3,173,
24,1400,0,0,5.9,,67,1.4,189,
24,1500,0,0,5.9,,70,0.3,162,
24,1600,0,0,6.4,,71,1.7,174,
24,1700,0,0,6.2,,79,1.1,171,
24,1800,0,0,5.6,,82,0.2,188,
24,1900,0,0,5.9,,82,0.4,148,
24,2000,0,0,5.8,,71,0.3,41,
24,2100,0,0,5.2,,75,0,190,
24,2200,0,0,5.8,,73,0.4,172,
24,2300,0,0,7.1,,66,0.5,147,
25,0,0,0,7.9,,46,2,182,
25,100,0,0,8.5,,40,2.2,281,
25,200,0,0,8.5,,33,3,305,
25,300,0,0,9.4,,36,2,318,
25,400,0,0,10.2,,36,2.2,281,
25,500,0,0,10.3,,31,2.1,264,
25,600,-1,-1,-50,,-1,-1,-1,
25,700,0,0,8.5,,37,1.2,267,
25,800,0,0,7.8,,38,0.8,239,
25,900,0,0,7.4,,41,1.9,308,
25,1000,0,0,6.8,,42,2.1,300,
25,1100,0,0,6.2,,45,2.2,289,
25,1200,0,0,5.4,,43,1.3,297,
25,1300,0,0,4.7,,45,2.7,271,
25,1400,0,0,3.7,,43,2.6,206,
25,1500,0,0,3.1,,44,2.6,54,
25,1600,0,0,2.7,,46,1.1,283,
25,1700,0,0,2.6,,46,1.8,3,
25,1800,0,0,2.5,,46,0.3,34,
25,1900,0,0,1.9,,53,0.8,191,
25,2000,0,0,2.2,,48,0.5,95,
25,2100,0,0,2.5,,48,1,63,
25,2200,0,0,2.7,,56,1.1,198,
25,2300,0,0,4.9,,39,1.2,140,
26,0,0,0,6.1,,35,1.3,158,
26,100,0,0,6.7,,29,2.2,67,
26,200,0,0,7.4,,29,2.5,44,
26,300,0,0,7.2,,33,2.4,287,
26,400,0,0,6.5,,45,3.3,328,
26,500,0,0,5.3,,63,2.8,286,
26,600,0,0,5.6,,62,1.7,253,
26,700,0,0,5.5,,63,1.8,190,
26,800,0,0,5.3,,62,1.3,207,
26,900,0,0,4.9,,62,1.1,211,
26,1000,0,0,5.1,,47,2,301,
26,1100,0,0,4.5,,48,1.8,310,
26,1200,0,0,4.3,,47,2.4,352,
26,1300,0,0,3.8,,50,1.6,290,
26,1400,0,0,3.1,,55,2.5,308,
26,1500,0,0,2.5,,55,1.1,310,
26,1600,0,0,2.3,,54,1.6,306,
26,1700,0,0,2.1,,55,1.2,355,
26,1800,0,0,1.8,,59,1.3,31,
26,1900,0,0,1.4,,60,1.5,41,
26,2000,0,0,1.3,,58,1.5,43,
26,2100,0,0,0.9,,57,1.2,81,
26,2200,0,0,1.3,,60,0.7,188,
26,2300,0,0,2.5,,51,1.5,64,
27,0,0,0,4.2,,48,0.7,5,
27,100,0,0,5.2,,41,1.7,32,
27,200,0,0,6,,39,1.6,3,
27,300,0,0,7.1,,34,1.2,44,
27,400,0,0,8.1,,30,1.7,54,
27,500,0,0,8.6,,27,1.3,357,
27,600,0,0,8.7,,29,1.3,242,
27,700,0,0,7.5,,34,1.5,333,
27,800,0,0,6.3,,41,1.5,197,
27,900,0,0,5.7,,43,0.6,169,
27,1000,0,0,5.1,,49,0.3,183,
27,1100,0,0,4.4,,55,0.6,184,
27,1200,0,0,3.8,,58,1,191,
27,1300,0,0,3.6,,60,0.2,192,
27,1400,0,0,2.8,,62,0.6,194,
27,1500,0,0,2.1,,60,1.1,182,
27,1600,0,0,2.8,,57,1,92,
27,1700,0,0,2.5,,60,0.3,356,
27,1800,0,0,1.8,,65,0.1,286,
27,1900,0,0,1.8,,60,1.3,43,
27,2000,0,0,1.5,,61,0.9,52,
27,2100,0,0,1.3,,62,0.7,45,
27,2200,0,0,1.9,,60,0.9,62,
27,2300,0,0,3.6,,53,1.5,52,
28,0,0,0,6.1,,43,0.4,57,
28,100,0,0,8.4,,36,1.1,183,
28,200,0,0,10.6,,31,1.8,170,
28,300,0,0,11.8,,25,1.6,169,
28,400,0,0,11.6,,22,1,214,
28,500,0,0,11.6,,24,1.3,165,
28,600,0,0,10.4,,29,1.7,225,
28,700,0,0,9.7,,29,1.2,240,
28,800,0,0,8.5,,35,0.8,165,
28,900,0,0,7.5,,42,1.2,175,
28,1000,0,0,6.9,,45,0.9,173,
28,1100,0,0,6.7,,46,0.9,199,
28,1200,0,0,6.2,,49,0.5,174,
28,1300,0,0,5.9,,51,0.8,198,
28,1400,0,0,5.5,,55,1.1,202,
28,1500,0,0,5.3,,57,0.4,184,
28,1600,0,0,4.9,,61,0.8,176,
28,1700,0,0,5,,56,0.6,28,
28,1800,0,0,4.5,,64,0,58,
28,1900,0,0,4.3,,59,0.9,41,
28,2000,0,0,4.6,,58,0.8,35,
28,2100,0,0,4.7,,57,1.8,45,
28,2200,0,0,5.5,,52,1,41,
28,2300,0,0,6.4,,48,1.1,57,
29,0,0,0,8.2,,43,0.8,75,
29,100,0,0,10.1,,47,2.2,58,
29,200,0,0,11,,49,3.2,83,
29,300,0,0,12.1,,46,0.9,277,
29,400,0,0,13.5,,44,1.4,180,
29,500,0,0,13.4,,45,1.6,196,
29,600,0,0,12.2,,49,1.3,199,
29,700,0,0,11.5,,57,1.5,212,
29,800,0,0,11.1,,58,1.5,170,
29,900,0,0,10.8,,60,0.4,256,
29,1000,0,0,9.7,,64,0.4,203,
29,1100,0,0,9,,66,1.2,180,
29,1200,0,0,9.5,,63,0.4,212,
29,1300,0,0,9.5,,65,0.4,356,
29,1400,0,0,9.6,,62,0.8,53,
29,1500,0,0,9.6,,58,0.8,43,
29,1600,0,0,10.8,,51,2.6,202,
29,1700,0,0,10.6,,53,1,46,
29,1800,0,1,10.7,,58,1.2,173,
29,1900,3,1,8.9,,83,3,196,
29,2000,3.5,1,9.2,,86,3.2,210,
29,2100,3.5,1,8.6,,92,3,325,
29,2200,4.5,1,8.5,,95,1.1,183,
29,2300,6.5,1,8.5,,95,1.9,211,
30,0,4.5,1,8.7,,95,1,200,
30,100,1.5,1,9.1,,93,2,166,
30,200,1,1,9.4,,92,2.3,189,
30,300,0.5,0,9.3,,85,3.7,251,
30,400,0,0,9,,80,2.8,263,
30,500,0,0,8.1,,77,2.8,244,
30,600,0,0,6.9,,76,3.1,243,
30,700,0,0,5.3,,76,2.3,214,
30,800,0,0,4.7,,68,2.4,264,
30,900,0,0,4.1,,63,2.6,283,
30,1000,0,0,3.3,,65,2.5,273,
30,1100,0,0,2.7,,59,4.8,276,
30,1200,0,0,1.8,,60,3,222,
30,1300,0,0,1.9,,59,2.9,265,
30,1400,0,0,1.4,,52,3.3,280,
30,1500,0,0,0.7,,51,3.5,286,
30,1600,0,0,0.4,,52,2.6,261,
30,1700,0,0,0.3,,50,3.3,277,
30,1800,0,0,-0.1,,51,2.5,291,
30,1900,0,0,-0.6,,53,2,296,
30,2000,0,0,-1,,48,2.7,297,
30,2100,0,0,-1.3,,47,2.2,276,
30,2200,0,0,-1.4,,45,2.4,252,
30,2300,0,0,-0.8,,41,3,280,
 Start : 20211201 ,,,,,,,,,
1,0,0,0,0,,37,2.9,288,
1,100,0,0,0.2,,35,4.1,256,
1,200,0,0,0.6,,32,3.5,210,
1,300,0,0,0.9,,33,2.8,270,
1,400,0,0,0.9,,34,3.8,265,
1,500,0,0,1.4,,34,3.6,287,
1,600,0,0,0.8,,34,2.8,285,
1,700,0,0,0.4,,38,2.8,293,
1,800,0,0,0,,40,2.5,296,
1,900,0,0,-0.3,,43,1.6,292,
1,1000,0,0,-0.8,,44,2.6,281,
1,1100,0,0,-0.9,,45,1.6,306,
1,1200,0,0,-1.2,,48,0.6,301,
1,1300,0,0,-1.2,,50,0.8,249,
1,1400,0,0,-1.1,,50,1.4,258,
1,1500,0,0,-1.2,,51,1.4,2,
1,1600,0,0,-1.3,,53,1.6,15,
1,1700,0,0,-1.4,,53,1.6,338,
1,1800,0,0,-1.5,,53,1.4,55,
1,1900,0,0,-1.9,,57,0.9,268,
1,2000,0,0,-2.3,,61,1.7,172,
1,2100,0,0,-2.4,,62,1,203,
1,2200,0,0,-1.8,,60,0.9,187,
1,2300,0,0,0.4,,51,0.9,129,
2,0,0,0,1.2,,48,2.7,209,
2,100,0,0,2.2,,49,2.4,204,
2,200,0,0,4.3,,46,2.1,198,
2,300,0,0,4.4,,52,3.2,196,
2,400,0,0,4.4,,61,3.7,183,
2,500,0,0,5.1,,63,2.7,181,
2,600,0,0,5.3,,65,4.3,186,
2,700,0,0,5.3,,67,3.2,197,
2,800,0,0,5.3,,67,3.3,199,
2,900,0,0,5.4,,68,3.8,199,
2,1000,0.5,0,4.8,,77,3.5,181,
2,1100,0,0,4.6,,78,2.8,184,
2,1200,0,0,4.7,,78,2.9,192,
2,1300,0,0,4.8,,77,2.4,197,
2,1400,0,0,4.1,,81,2.2,190,
2,1500,0,0,4.1,,79,0.9,215,
2,1600,0,1,6.1,,70,1.4,227,
2,1700,0.5,1,5.6,,73,2.8,292,
2,1800,0.5,0,4.4,,74,1,194,
2,1900,0,0,4.5,,61,2.4,319,
2,2000,0,0,3.7,,61,3,291,
2,2100,0,0,3.2,,51,2.8,251,
2,2200,0,0,3.2,,48,1.6,287,
2,2300,0,0,3.5,,41,2.5,277,
3,0,0,0,4.2,,26,2.8,294,
3,100,0,0,3.9,,23,3.7,328,
3,200,0,0,4,,23,3.6,328,
3,300,0,0,4,,24,3.5,271,
3,400,0,0,4.1,,25,3.3,269,
3,500,0,0,4.4,,26,2.3,267,
3,600,0,0,3.1,,32,2.7,313,
3,700,0,0,2.4,,37,2.3,323,
3,800,0,0,2.1,,41,1.8,309,
3,900,0,0,1.6,,42,2.2,274,
3,1000,0,0,1.3,,43,1.9,279,
3,1100,0,0,0.9,,43,1.9,26,
3,1200,0,0,0.6,,47,1.4,306,
3,1300,0,0,0.7,,47,1.9,40,
3,1400,0,0,0.6,,47,2.3,284,
3,1500,0,0,0.5,,47,1.7,307,
3,1600,0,0,0.3,,48,1.3,10,
3,1700,0,0,-0.1,,53,0.6,193,
3,1800,0,0,-0.4,,57,1.1,194,
3,1900,0,0,-0.7,,55,0.8,171,
3,2000,0,0,-1,,58,1.3,188,
3,2100,0,0,-0.9,,58,1.3,179,
3,2200,0,0,-0.2,,55,1.5,198,
3,2300,0,0,0.5,,53,1.9,181,
4,0,0,0,2.1,,42,1.8,182,
4,100,0,0,4.5,,39,2.2,165,
4,200,0,0,6.4,,43,1.9,202,
4,300,0,0,6.8,,44,2.2,283,
4,400,0,0,7.1,,41,2,288,
4,500,0,0,7.3,,41,2,316,
4,600,0,0,6.6,,32,2.6,313,
4,700,0,0,5.6,,31,1.9,284,
4,800,0,0,4.8,,32,2,276,
4,900,0,0,4.2,,33,2.3,303,
4,1000,0,0,3.3,,38,2.9,345,
4,1100,0,0,3,,38,1.7,346,
4,1200,0,0,2.6,,37,1.7,309,
4,1300,0,0,2.2,,38,1.1,287,
4,1400,0,0,1.4,,46,0.8,208,
4,1500,0,0,0.8,,52,1.2,185,
4,1600,0,0,0.8,,53,0.2,188,
4,1700,0,0,0.8,,48,0.7,40,
4,1800,0,0,0.4,,51,0.9,42,
4,1900,0,0,0.2,,51,0.4,348,
4,2000,0,0,0.1,,52,1,71,
4,2100,0,0,0.1,,54,0.8,31,
4,2200,0,0,0.1,,51,1,58,
4,2300,0,0,1.9,,44,1.4,71,
5,0,0,0,3.8,,38,1.4,59,
5,100,0,0,5.5,,38,1.3,84,
5,200,0,0,6.3,,36,1.8,336,
5,300,0,0,8,,32,1,147,
5,400,0,0,8.5,,33,1.5,6,
5,500,0,0,9,,31,1,275,
5,600,0,0,8.9,,32,1.3,298,
5,700,0,0,8.1,,33,0.5,43,
5,800,0,0,7,,40,0.8,220,
5,900,0,0,5.9,,45,1.4,195,
5,1000,0,0,5,,52,1,166,
5,1100,0,0,4.4,,54,1.1,171,
5,1200,0,0,3.7,,57,1.1,181,
5,1300,0,0,3.2,,59,1,198,
5,1400,0,0,2.8,,61,0.9,195,
5,1500,0,0,2.4,,62,0.6,184,
5,1600,0,0,2.4,,61,0.4,130,
5,1700,0,0,2.4,,63,0.7,77,
5,1800,0,0,2.2,,63,1.4,60,
5,1900,0,0,2.1,,63,2.2,72,
5,2000,0,0,1.2,,68,0.4,164,
5,2100,0,0,1.8,,62,1.2,78,
5,2200,0,0,2.1,,63,1.6,53,
5,2300,0,0,3.6,,57,1,82,
6,0,0,0,5.6,,51,1.9,58,
6,100,0,0,7.9,,44,1.2,48,
6,200,0,0,9.9,,37,1,325,
6,300,0,0,10.9,,38,1.1,41,
6,400,0,0,11.5,,42,1.2,59,
6,500,0,0,11.1,,43,1.1,331,
6,600,0,0,10.9,,43,1.2,40,
6,700,0,0,10.3,,46,1.1,344,
6,800,0,0,9.9,,46,1.1,318,
6,900,0,0,8.9,,54,0.4,193,
6,1000,0,0,8.4,,56,0.1,212,
6,1100,0,0,8,,59,0.1,196,
6,1200,0,0,7.8,,62,0,163,
6,1300,0,0,7.8,,56,0.4,342,
6,1400,0,0,7.5,,55,0.6,90,
6,1500,0,0,6.8,,60,0.2,204,
6,1600,0,0,6.7,,56,0.4,324,
6,1700,0,0,5.7,,61,0.9,68,
6,1800,0,0,5.4,,61,0.9,51,
6,1900,0,0,5.1,,65,0.9,42,
6,2000,0,0,4.8,,67,0.9,39,
6,2100,0,0,4.6,,69,0.7,54,
6,2200,0,0,4.8,,68,0.9,42,
6,2300,0,0,6,,62,1,38,
7,0,0,0,7.1,,60,1.1,262,
7,100,0,0,8.9,,53,1.3,17,
7,200,0,0,9.7,,51,2,267,
7,300,0,0,11.2,,45,1.5,74,
7,400,0,0,11.5,,43,1.3,56,
7,500,0,0,12,,42,1.3,54,
7,600,0,0,11.5,,46,2,21,
7,700,0,0,10.7,,49,1.4,305,
7,800,0,0,10.1,,52,0.2,295,
7,900,0,0,9.5,,57,2,298,
7,1000,0,0,8.7,,61,0.8,74,
7,1100,0,0,8,,65,0.9,34,
7,1200,0,0,7.8,,66,1.3,45,
7,1300,0,0,7.4,,68,1.3,47,
7,1400,0,0,7.2,,68,1.1,42,
7,1500,0,0,6.7,,71,1.1,49,
7,1600,0,0,6.2,,73,0.8,33,
7,1700,0,0,5.1,,77,0.9,174,
7,1800,0,0,5.2,,78,0.8,30,
7,1900,0,0,5,,77,0.9,38,
7,2000,0,0,4.9,,78,1.2,40,
7,2100,0,0,4.5,,79,0.1,8,
7,2200,0,0,4.4,,79,0.4,86,
7,2300,0,0,6.1,,71,1,69,
8,0,0,0,7.5,,64,1.1,79,
8,100,0,0,9.4,,57,0.5,11,
8,200,0,0,11,,49,1.4,96,
8,300,0,0,12.1,,44,1.1,31,
8,400,0,0,12.2,,39,0.8,38,
8,500,0,0,12,,40,1.4,304,
8,600,0,0,12,,40,0.9,316,
8,700,0,0,11,,40,1.6,318,
8,800,0,0,10.2,,42,1.3,36,
8,900,0,0,9.8,,43,1.4,39,
8,1000,0,0,8.4,,55,0.6,183,
8,1100,0,0,7.5,,61,1,189,
8,1200,0,0,7.6,,57,0.5,44,
8,1300,0,0,7.9,,55,0.6,20,
8,1400,0,0,6.8,,63,0.8,21,
8,1500,0,0,6.6,,65,1.2,38,
8,1600,0,0,6,,68,1,53,
8,1700,0,0,5.5,,70,1.5,46,
8,1800,0,0,5.2,,71,1.6,53,
8,1900,0,0,4.8,,72,1,39,
8,2000,0,0,4.6,,73,1,43,
8,2100,0,0,4.4,,74,0.6,55,
8,2200,0,0,4.8,,72,1.9,50,
8,2300,0,0,5.7,,68,0.7,351,
9,0,0,0,6.8,,63,1.3,40,
9,100,0,0,8.9,,55,0.7,5,
9,200,0,0,9.8,,53,0.9,346,
9,300,0,0,10,,53,0.6,60,
9,400,0,0,10.8,,50,1.9,186,
9,500,0,0,10.9,,51,1.2,49,
9,600,0,0,10.6,,53,1.2,78,
9,700,0,0,10.1,,55,2,73,
9,800,0,0,9,,59,0.8,74,
9,900,0,0,8.7,,61,1.8,61,
9,1000,0,0,8.7,,61,1.4,69,
9,1100,0,0,8.6,,62,1.6,94,
9,1200,0,0,8.5,,63,1.4,83,
9,1300,0,0,8.2,,65,0.4,16,
9,1400,0,0,8.1,,65,0.4,339,
9,1500,0,0,7.9,,66,0.8,47,
9,1600,0,0,7.7,,66,0.7,40,
9,1700,0,0,7.5,,66,0.5,356,
9,1800,0,0,7.5,,66,0.9,55,
9,1900,0,0,7.5,,66,0.4,178,
9,2000,0,0,7.6,,66,1,40,
9,2100,0,0,7.9,,66,1.2,45,
9,2200,0,0,8.2,,65,1.2,56,
9,2300,0,0,7.9,,76,0.8,58,
10,0,0,0,7.9,,81,0.7,51,
10,100,0,0,8.8,,81,0.6,175,
10,200,0,0,9.1,,80,1.4,182,
10,300,0,0,9.4,,81,1.4,202,
10,400,0,0,9.5,,82,0.7,304,
10,500,0,0,8.2,,85,1.9,20,
10,600,0,0,8.1,,86,2.2,6,
10,700,0,0,8.4,,83,1.2,266,
10,800,0,0,8.1,,82,2.3,290,
10,900,0,0,7.8,,84,0.9,312,
10,1000,0,0,7.3,,86,0.8,232,
10,1100,0,0,6.8,,89,0.4,205,
10,1200,0,0,7.2,,88,0.9,342,
10,1300,0,0,7.1,,89,0.6,209,
10,1400,0,0,6.8,,89,0.8,55,
10,1500,0,0,6.5,,90,0.7,206,
10,1600,0,0,6.3,,91,0.5,180,
10,1700,0,0,6.1,,91,1.1,200,
10,1800,0,0,5.9,,91,0.9,196,
10,1900,0,0,5.8,,88,1.2,212,
10,2000,0,0,5.7,,86,0.8,212,
10,2100,0,0,5.3,,85,0.8,217,
10,2200,0,0,5.6,,84,0.6,293,
10,2300,0,0,6.1,,83,0.9,352,
11,0,0,0,7.1,,77,0.7,226,
11,100,0,0,8,,70,1.4,296,
11,200,0,0,8.1,,70,1.4,248,
11,300,0,0,9.3,,60,1.2,334,
11,400,0,0,9.8,,60,2,274,
11,500,0,0,7.9,,69,2.5,308,
11,600,0,0,8,,66,1.2,217,
11,700,0,0,7.6,,68,1.2,221,
11,800,0,0,7.5,,67,1.6,289,
11,900,0,0,7,,72,1.5,303,
11,1000,0,0,6.7,,74,1,313,
11,1100,0,0,6.4,,73,1.8,39,
11,1200,0,0,6.4,,73,0.8,299,
11,1300,0,0,6.5,,73,0.5,137,
11,1400,0,0,6.6,,74,0.9,347,
11,1500,0,0,6.2,,76,0.7,209,
11,1600,0,0,6.2,,79,1.6,318,
11,1700,0,0,5.5,,80,2,302,
11,1800,0,0,5.1,,77,1.7,321,
11,1900,0,0,5,,74,1.9,20,
11,2000,0,0,4.7,,69,2.1,308,
11,2100,0,0,3.9,,68,3,317,
11,2200,0,0,3,,75,1.9,274,
11,2300,0,0,3.1,,73,2.7,277,
12,0,0,0,3.3,,64,2.4,305,
12,100,0,0,4.2,,52,3.2,292,
12,200,0,0,4.7,,46,2.7,285,
12,300,0,0,4.7,,29,2.4,273,
12,400,0,0,3.7,,27,3,250,
12,500,0,0,3.7,,31,2.1,251,
12,600,0,0,2.4,,29,3.9,285,
12,700,0,0,1,,29,3,325,
12,800,0,0,-0.2,,34,3.6,301,
12,900,0,0,-1.2,,40,3,280,
12,1000,0,0,-1.7,,40,3.9,265,
12,1100,0,0,-2.1,,41,3.7,294,
12,1200,0,0,-2.1,,41,2.9,317,
12,1300,0,0,-2.3,,40,2.6,311,
12,1400,0,0,-2.5,,41,2.9,282,
12,1500,0,0,-2.7,,42,2.7,312,
12,1600,0,0,-2.9,,40,2.4,318,
12,1700,0,0,-3.2,,40,3.2,301,
12,1800,0,0,-3.5,,42,2.7,304,
12,1900,0,0,-3.6,,41,2.5,247,
12,2000,0,0,-3.8,,42,1.8,325,
12,2100,0,0,-4,,41,2.2,348,
12,2200,0,0,-4.2,,45,2.2,286,
12,2300,0,0,-3.3,,39,2.2,343,
13,0,0,0,-2.3,,35,1.5,236,
13,100,0,0,-1.1,,29,1.5,198,
13,200,0,0,-0.8,,25,2.4,291,
13,300,0,0,0.6,,22,2.1,310,
13,400,0,0,1,,24,2.1,265,
13,500,0,0,1.2,,24,1.9,266,
13,600,0,0,1.5,,28,2,344,
13,700,0,0,0.7,,32,1.6,286,
13,800,0,0,0.6,,33,1.5,312,
13,900,0,0,0.4,,34,1.3,227,
13,1000,0,0,0.1,,39,1.6,196,
13,1100,0,0,-0.1,,38,2.1,192,
13,1200,0,0,-0.2,,41,1.9,204,
13,1300,0,0,0.1,,43,2.3,203,
13,1400,0,0,0.2,,44,2.2,193,
13,1500,0,0,0.6,,50,0.7,167,
13,1600,0,0,0.9,,52,1.1,192,
13,1700,0,0,1,,54,0.5,283,
13,1800,0,0,1.3,,53,0.5,41,
13,1900,0,0,1.5,,54,0.7,123,
13,2000,0,0,1.4,,56,1.5,81,
13,2100,0,0,1.5,,57,0.6,50,
13,2200,0,0,1.7,,57,0.4,133,
13,2300,0,0,3.3,,54,1.6,173,
14,0,0,0,4.1,,53,1.7,174,
14,100,0,0,5.1,,50,1.5,153,
