지형지물부호,관리번호,도로구간번호,관리기관,행정구역,연장,면적,폭원,데이터기준일자
보도포장,997,4847,광주시,곤지암읍,27.81,42.85,1.55,2019-12-25
보도포장,996,4847,광주시,곤지암읍,22.67,34.38,1.51,2019-12-25
보도포장,995,4847,광주시,곤지암읍,26.38,41.66,1.61,2019-12-25
보도포장,994,4847,광주시,곤지암읍,46.53,73.66,1.59,2019-12-25
보도포장,993,4848,광주시,곤지암읍,51.95,82.5,1.58,2019-12-25
보도포장,991,4849,광주시,곤지암읍,21,32.94,1.58,2019-12-25
보도포장,990,4849,광주시,곤지암읍,90.68,140.01,1.62,2019-12-25
보도포장,989,4849,광주시,곤지암읍,29.6,46.73,1.59,2019-12-25
보도포장,985,4853,광주시,곤지암읍,9.85,16,1.62,2019-12-25
보도포장,980,4847,광주시,곤지암읍,36.43,57.4,1.58,2019-12-25
보도포장,979,4847,광주시,곤지암읍,89.13,141.84,1.65,2019-12-25
보도포장,977,4846,광주시,곤지암읍,7.62,11.85,1.6,2019-12-25
보도포장,976,4845,광주시,곤지암읍,6.48,9.56,1.56,2019-12-25
보도포장,975,4845,광주시,곤지암읍,9.55,18.17,1.88,2019-12-25
보도포장,974,4845,광주시,곤지암읍,18.32,26.67,1.54,2019-12-25
보도포장,973,4845,광주시,곤지암읍,7.75,11.77,1.55,2019-12-25
보도포장,972,4845,광주시,곤지암읍,28.49,44.42,1.58,2019-12-25
보도포장,970,4845,광주시,곤지암읍,12.68,18.75,1.46,2019-12-25
보도포장,955,122005,광주시,곤지암읍,7.37,10.89,1.54,2019-12-25
보도포장,954,122005,광주시,곤지암읍,1.99,2.89,1.4,2019-12-25
보도포장,953,122005,광주시,곤지암읍,34.07,52.18,1.53,2019-12-25
보도포장,952,122005,광주시,곤지암읍,15.4,22.79,1.52,2019-12-25
보도포장,951,122005,광주시,곤지암읍,14.65,21.39,1.5,2019-12-25
보도포장,950,122005,광주시,곤지암읍,60.76,88.11,1.54,2019-12-25
보도포장,949,122005,광주시,곤지암읍,71.88,109.21,1.54,2019-12-25
보도포장,948,122005,광주시,곤지암읍,24.66,35.24,1.45,2019-12-25
보도포장,947,122005,광주시,곤지암읍,6.47,8.77,1.47,2019-12-25
보도포장,946,122005,광주시,곤지암읍,9.4,13.66,1.56,2019-12-25
보도포장,945,122005,광주시,곤지암읍,26.46,38.93,1.53,2019-12-25
보도포장,944,122005,광주시,곤지암읍,24.39,36.8,1.54,2019-12-25
보도포장,943,122005,광주시,곤지암읍,25.35,37.06,1.52,2019-12-25
보도포장,942,122005,광주시,곤지암읍,138.58,211.01,1.56,2019-12-25
보도포장,941,122005,광주시,곤지암읍,45.79,65.68,1.49,2019-12-25
보도포장,940,122005,광주시,곤지암읍,39.64,59.4,1.5,2019-12-25
보도포장,939,122005,광주시,곤지암읍,4.77,6.55,1.49,2019-12-25
보도포장,938,122005,광주시,곤지암읍,56.48,85.55,1.48,2019-12-25
보도포장,937,122005,광주시,곤지암읍,39.7,60.76,1.55,2019-12-25
보도포장,936,122005,광주시,곤지암읍,28.58,43.17,1.52,2019-12-25
보도포장,935,122005,광주시,곤지암읍,77.11,74.66,1.02,2019-12-25
보도포장,934,121894,광주시,곤지암읍,36.58,56.14,1.55,2019-12-25
보도포장,928,260328,광주시,도척면,28.73,63.06,2.02,2019-12-25
보도포장,926,260327,광주시,도척면,253.92,569.73,2.06,2019-12-25
보도포장,922,4724,광주시,오포읍,17.06,23.55,1.51,2019-12-25
보도포장,921,4724,광주시,오포읍,3.08,4.92,1.76,2019-12-25
보도포장,920,4724,광주시,오포읍,59.3,95.12,1.62,2019-12-25
보도포장,919,4724,광주시,오포읍,48.84,99.31,1.6,2019-12-25
보도포장,917,4546,광주시,광남동,81.47,237.76,2.98,2019-12-25
보도포장,916,4546,광주시,광남동,166.77,488.53,3.04,2019-12-25
보도포장,915,4546,광주시,광남동,161.36,472.34,3.03,2019-12-25
보도포장,914,4546,광주시,광남동,101.54,291.25,3,2019-12-25
보도포장,913,4546,광주시,광남동,19.78,42.84,2.84,2019-12-25
보도포장,912,4548,광주시,광남동,70.7,206.45,3.07,2019-12-25
보도포장,911,4548,광주시,광남동,81.76,236.13,3.05,2019-12-25
보도포장,910,4546,광주시,광남동,5.24,15.22,3.48,2019-12-25
보도포장,909,4547,광주시,광남동,31.98,111.39,3.48,2019-12-25
보도포장,908,4547,광주시,광남동,31.96,111.54,3.48,2019-12-25
보도포장,907,4546,광주시,광남동,4.97,12.78,3.14,2019-12-25
보도포장,903,2003,광주시,송정동,21.21,38.35,1.87,2019-12-25
보도포장,902,2003,광주시,송정동,16.78,24.18,1.42,2019-12-25
보도포장,901,60,광주시,송정동,6.77,10.45,1.52,2019-12-25
보도포장,897,2003,광주시,송정동,2.16,3.35,1.6,2019-12-25
보도포장,896,60,광주시,송정동,8.68,13.47,1.5,2019-12-25
보도포장,895,60,광주시,송정동,32.83,47.97,1.47,2019-12-25
보도포장,893,60,광주시,송정동,13.35,11.03,0.87,2019-12-25
보도포장,891,2003,광주시,송정동,17.7,26.7,1.55,2019-12-25
보도포장,887,4542,광주시,송정동,67.13,84.38,0.99,2019-12-25
보도포장,885,1366,광주시,경안동,38.58,143.33,3.05,2019-12-25
보도포장,881,120251,광주시,오포읍,12.21,32.21,2.55,2019-12-25
보도포장,879,120251,광주시,오포읍,25.49,41.89,1.67,2019-12-25
보도포장,876,120251,광주시,오포읍,0.43,0.75,2.55,2019-12-25
보도포장,875,100224,광주시,오포읍,31.81,57.02,1.79,2019-12-25
보도포장,873,100224,광주시,오포읍,2.72,5.33,1.99,2019-12-25
보도포장,871,100224,광주시,오포읍,74.61,144.58,1.98,2019-12-25
보도포장,870,100224,광주시,오포읍,57.09,110.17,2.01,2019-12-25
보도포장,868,100237,광주시,오포읍,16.26,25.87,1.62,2019-12-25
보도포장,866,100224,광주시,오포읍,1.53,2.23,1.44,2019-12-25
보도포장,865,100224,광주시,오포읍,7.43,13.44,1.83,2019-12-25
보도포장,864,100224,광주시,오포읍,20.33,36.99,1.81,2019-12-25
보도포장,863,100224,광주시,오포읍,11.13,28.14,2.95,2019-12-25
보도포장,861,100224,광주시,오포읍,17.39,42.81,2.26,2019-12-25
보도포장,859,100224,광주시,오포읍,24.31,42.89,1.53,2019-12-25
보도포장,858,100237,광주시,오포읍,20.86,41.16,1.97,2019-12-25
보도포장,857,100224,광주시,오포읍,1.79,3.61,1.99,2019-12-25
보도포장,856,170010,광주시,광남동,55.53,202.73,3.21,2019-12-25
보도포장,855,170010,광주시,광남동,55.93,199.84,3.33,2019-12-25
보도포장,854,170003,광주시,광남동,15.09,85.52,3.27,2019-12-25
보도포장,853,170011,광주시,광남동,107.75,233.36,2.25,2019-12-25
보도포장,852,170011,광주시,광남동,88.22,224.17,2.27,2019-12-25
보도포장,851,170005,광주시,광남동,32.73,149.7,3.94,2019-12-25
보도포장,850,170005,광주시,광남동,44.51,159.13,3.51,2019-12-25
보도포장,849,170008,광주시,광남동,18.13,62.71,3.45,2019-12-25
보도포장,848,170009,광주시,광남동,35.35,177,4.04,2019-12-25
보도포장,847,170009,광주시,광남동,34.95,125.4,3.49,2019-12-25
보도포장,846,170014,광주시,광남동,13.48,49.75,3.75,2019-12-25
보도포장,845,170016,광주시,광남동,48.5,141.5,2.84,2019-12-25
보도포장,844,170016,광주시,광남동,30.21,142.89,4.1,2019-12-25
보도포장,843,170015,광주시,광남동,160.61,321.58,2.02,2019-12-25
보도포장,842,170015,광주시,광남동,171.46,346.15,1.99,2019-12-25
보도포장,841,170019,광주시,경안동,28.69,59.96,2.04,2019-12-25
보도포장,840,170019,광주시,광남동,29.09,85.93,3.09,2019-12-25
보도포장,839,170037,광주시,경안동,16.68,85.46,5.09,2019-12-25
보도포장,838,170050,광주시,경안동,72.43,224.87,3.18,2019-12-25
보도포장,837,170050,광주시,경안동,54.56,273.98,4.82,2019-12-25
보도포장,836,170058,광주시,경안동,16.44,81.51,4.86,2019-12-25
보도포장,835,170017,광주시,경안동,6.19,23.92,4.69,2019-12-25
보도포장,834,170017,광주시,경안동,39.44,166.34,4.69,2019-12-25
보도포장,833,170018,광주시,경안동,45.9,140.86,3.08,2019-12-25
보도포장,832,170018,광주시,경안동,47.75,143.4,3.06,2019-12-25
보도포장,831,170028,광주시,경안동,14.6,44.89,3.07,2019-12-25
보도포장,830,170028,광주시,경안동,14.95,46.01,3.1,2019-12-25
보도포장,829,170029,광주시,경안동,31.62,107.07,3.26,2019-12-25
보도포장,828,170029,광주시,경안동,33.26,159.25,5.04,2019-12-25
보도포장,827,170020,광주시,경안동,21.81,119.91,5.54,2019-12-25
보도포장,826,170021,광주시,광남동,66.29,245.74,3.51,2019-12-25
보도포장,825,170021,광주시,광남동,54.75,314.25,5.57,2019-12-25
보도포장,824,170022,광주시,광남동,18.05,56.91,3.24,2019-12-25
보도포장,823,170022,광주시,광남동,18.4,95.88,5.25,2019-12-25
보도포장,822,170023,광주시,광남동,50.27,162.1,3.12,2019-12-25
보도포장,821,170023,광주시,광남동,50.44,300.14,5.15,2019-12-25
보도포장,820,170001,광주시,광남동,80.07,251.14,3.06,2019-12-25
보도포장,819,170001,광주시,광남동,90.1,207.82,2.01,2019-12-25
보도포장,818,170001,광주시,광남동,53.19,170.55,3.11,2019-12-25
보도포장,817,170001,광주시,광남동,31.9,63.22,1.99,2019-12-25
보도포장,816,170026,광주시,광남동,32.89,65.63,1.99,2019-12-25
보도포장,815,170027,광주시,광남동,195.9,566.17,3.33,2019-12-25
보도포장,814,170027,광주시,광남동,205.14,"1,118.34",5.07,2019-12-25
보도포장,813,170032,광주시,경안동,204.85,697.99,3.62,2019-12-25
보도포장,812,170032,광주시,경안동,27.51,83.34,3.4,2019-12-25
보도포장,811,170032,광주시,경안동,266.26,940.45,3.66,2019-12-25
보도포장,810,170032,광주시,경안동,61.8,115.99,1.94,2019-12-25
보도포장,809,170033,광주시,경안동,34.46,101.99,3.11,2019-12-25
보도포장,808,170033,광주시,경안동,39.28,106.3,3.14,2019-12-25
보도포장,807,170034,광주시,경안동,11.84,36.04,3.1,2019-12-25
보도포장,806,170034,광주시,경안동,9.11,16.48,2.24,2019-12-25
보도포장,805,170035,광주시,경안동,192.27,641.44,3.15,2019-12-25
보도포장,804,170035,광주시,경안동,174.36,571.66,3.8,2019-12-25
보도포장,803,170039,광주시,경안동,24.98,104.25,3.15,2019-12-25
보도포장,802,170039,광주시,경안동,48.12,187.66,6.02,2019-12-25
보도포장,801,170065,광주시,경안동,29.51,96.43,3.17,2019-12-25
보도포장,800,170065,광주시,경안동,34.29,106.65,3.12,2019-12-25
보도포장,799,170073,광주시,경안동,42.22,82.26,1.98,2019-12-25
보도포장,798,170073,광주시,경안동,167.11,301.63,1.55,2019-12-25
보도포장,797,170073,광주시,경안동,96.34,204.16,2.04,2019-12-25
보도포장,796,170074,광주시,경안동,22.79,204.43,20.01,2019-12-25
보도포장,795,170072,광주시,경안동,16.32,33.83,2.06,2019-12-25
보도포장,793,170068,광주시,경안동,18.03,57.85,3.1,2019-12-25
보도포장,792,170068,광주시,경안동,29.28,85.24,3.08,2019-12-25
보도포장,791,170070,광주시,경안동,29.45,92.28,3.14,2019-12-25
보도포장,790,170071,광주시,경안동,36.59,259.12,6.47,2019-12-25
보도포장,750,170017,광주시,경안동,73.86,245.83,3.07,2019-12-25
보도포장,743,170004,광주시,광남동,22.64,258.86,11.96,2019-12-25
보도포장,740,4496,광주시,오포읍,92.97,257.82,2.62,2019-12-25
보도포장,738,4496,광주시,오포읍,83.16,113.48,1.5,2019-12-25
보도포장,737,4490,광주시,초월읍,40.72,82.66,2.04,2019-12-25
보도포장,735,900424,광주시,초월읍,10.31,20.9,2.06,2019-12-25
보도포장,734,4490,광주시,초월읍,39.34,80.82,2.08,2019-12-25
보도포장,733,4490,광주시,초월읍,34.6,70.25,2.07,2019-12-25
보도포장,732,4490,광주시,초월읍,37.79,81.45,2.3,2019-12-25
보도포장,731,4490,광주시,초월읍,15.1,31.38,2.11,2019-12-25
보도포장,730,4490,광주시,초월읍,53.45,110.43,2.09,2019-12-25
보도포장,729,4490,광주시,초월읍,54.67,112.67,2.04,2019-12-25
보도포장,728,4491,광주시,초월읍,15.95,33.67,2.1,2019-12-25
보도포장,724,4495,광주시,초월읍,73.62,78.89,1.07,2019-12-25
보도포장,723,4491,광주시,초월읍,15.68,32.44,2.11,2019-12-25
보도포장,722,4496,광주시,초월읍,231.59,484.95,2.09,2019-12-25
보도포장,720,4488,광주시,광남동,30.51,71.2,3.06,2019-12-25
보도포장,719,4488,광주시,광남동,68.06,182.2,2.81,2019-12-25
보도포장,718,4488,광주시,광남동,34.73,79.08,2.66,2019-12-25
보도포장,717,4487,광주시,광남동,24.48,63.44,2.83,2019-12-25
보도포장,716,4487,광주시,광남동,22.85,50.81,2.76,2019-12-25
보도포장,715,4487,광주시,광남동,7.44,14.48,2.75,2019-12-25
보도포장,714,4486,광주시,광남동,16.27,30.73,2.51,2019-12-25
보도포장,713,4486,광주시,광남동,15.34,34.78,2.78,2019-12-25
보도포장,712,4488,광주시,광남동,9.08,12.8,2.67,2019-12-25
보도포장,711,4488,광주시,광남동,198.41,550.13,2.79,2019-12-25
보도포장,710,4488,광주시,광남동,37.46,64.3,1.65,2019-12-25
보도포장,709,4488,광주시,광남동,20.04,26.15,1.51,2019-12-25
보도포장,708,4488,광주시,광남동,34.41,62.86,2.79,2019-12-25
보도포장,707,4488,광주시,광남동,91.34,241.86,2.77,2019-12-25
보도포장,706,4489,광주시,광남동,76.89,211.52,2.8,2019-12-25
보도포장,705,4489,광주시,광남동,22.08,53.64,2.8,2019-12-25
보도포장,704,4489,광주시,광남동,108.07,306.3,2.78,2019-12-25
보도포장,699,1,광주시,경안동,24.26,35.41,1.41,2019-12-25
보도포장,697,3973,광주시,경안동,41.48,64.19,1.56,2019-12-25
보도포장,696,3973,광주시,경안동,43.19,65.86,1.55,2019-12-25
보도포장,694,3960,광주시,경안동,14.42,22.3,1.55,2019-12-25
보도포장,692,3961,광주시,경안동,17.16,68.82,4.01,2019-12-25
보도포장,691,3958,광주시,경안동,4.04,6.29,1.55,2019-12-25
보도포장,690,3958,광주시,경안동,4.05,8.26,2.04,2019-12-25
보도포장,689,3960,광주시,경안동,13.76,28.05,2.04,2019-12-25
보도포장,687,3968,광주시,경안동,13.89,25.02,2.01,2019-12-25
보도포장,686,3968,광주시,경안동,6.5,15.5,2.87,2019-12-25
보도포장,685,3968,광주시,경안동,6.65,13.36,2.5,2019-12-25
보도포장,683,3972,광주시,경안동,59.93,92.01,1.54,2019-12-25
보도포장,682,3972,광주시,경안동,57.2,115.26,2.03,2019-12-25
보도포장,680,3950,광주시,경안동,6.33,12.02,2.42,2019-12-25
보도포장,679,3950,광주시,경안동,18.89,49.14,2.04,2019-12-25
보도포장,678,3974,광주시,경안동,22.64,90.8,4.01,2019-12-25
보도포장,676,3951,광주시,경안동,22.37,35.96,1.6,2019-12-25
보도포장,675,3951,광주시,경안동,32.22,65.41,2.02,2019-12-25
보도포장,674,3951,광주시,경안동,1.8,2.59,1.28,2019-12-25
보도포장,672,3963,광주시,경안동,71.53,111.82,1.52,2019-12-25
보도포장,671,3963,광주시,경안동,83.52,171.62,2.02,2019-12-25
보도포장,670,1,광주시,경안동,196.73,565.86,2.12,2019-12-25
보도포장,669,1,광주시,경안동,90.42,398.62,4.16,2019-12-25
보도포장,667,3977,광주시,경안동,34.87,60.82,1.54,2019-12-25
보도포장,666,3977,광주시,경안동,35.07,61.74,1.57,2019-12-25
보도포장,664,3964,광주시,경안동,17.03,26.28,1.54,2019-12-25
보도포장,663,3965,광주시,경안동,24.95,100,4.02,2019-12-25
보도포장,662,3964,광주시,경안동,6.3,13.92,2.42,2019-12-25
보도포장,661,3964,광주시,경안동,6.29,13.9,2.51,2019-12-25
보도포장,659,3948,광주시,경안동,37.16,60.54,1.56,2019-12-25
보도포장,658,3948,광주시,경안동,37.03,74.49,2.02,2019-12-25
보도포장,656,3946,광주시,경안동,7.47,19.95,3.11,2019-12-25
보도포장,655,3976,광주시,경안동,14.3,56.85,3.98,2019-12-25
보도포장,654,3946,광주시,경안동,25,68.16,2.01,2019-12-25
보도포장,652,3955,광주시,경안동,24.55,49.7,2.02,2019-12-25
보도포장,651,3955,광주시,경안동,24.71,37.88,1.55,2019-12-25
보도포장,649,3954,광주시,경안동,4.03,8.23,2.04,2019-12-25
보도포장,648,3957,광주시,경안동,25.4,102.73,4.05,2019-12-25
보도포장,647,3954,광주시,경안동,3.88,6.98,1.83,2019-12-25
보도포장,646,399,광주시,경안동,160.8,860.13,5.32,2019-12-25
보도포장,645,5,광주시,오포읍,58.59,147.79,2.47,2019-12-25
보도포장,644,5,광주시,오포읍,198.24,399.69,2,2019-12-25
보도포장,643,6,광주시,오포읍,41.74,84.07,2.03,2019-12-25
보도포장,642,6,광주시,오포읍,47.12,94.64,2.01,2019-12-25
보도포장,641,7,광주시,오포읍,92.72,207.17,2.05,2019-12-25
보도포장,640,7,광주시,오포읍,143.33,360.63,2.53,2019-12-25
보도포장,639,7,광주시,오포읍,81.1,202.86,2.49,2019-12-25
보도포장,638,7,광주시,오포읍,60.8,151.78,2.53,2019-12-25
보도포장,637,7,광주시,오포읍,59.46,118.65,1.99,2019-12-25
보도포장,636,8,광주시,오포읍,58.92,116.08,2.01,2019-12-25
보도포장,635,8,광주시,오포읍,6.97,12.92,1.89,2019-12-25
보도포장,634,9,광주시,오포읍,27.34,53.74,1.97,2019-12-25
보도포장,633,9,광주시,오포읍,52.79,132.49,2.55,2019-12-25
보도포장,632,9,광주시,오포읍,41.93,84.03,2.03,2019-12-25
보도포장,631,9,광주시,오포읍,69.8,141.1,2.01,2019-12-25
보도포장,630,12,광주시,오포읍,6.18,25.57,4.55,2019-12-25
보도포장,629,12,광주시,오포읍,16.16,34.47,2.12,2019-12-25
보도포장,628,9,광주시,오포읍,34.59,66.86,2.02,2019-12-25
보도포장,627,9,광주시,오포읍,33.28,64.42,1.7,2019-12-25
보도포장,626,9,광주시,오포읍,33.8,69.25,2.01,2019-12-25
보도포장,625,9,광주시,오포읍,8.22,15.72,1.97,2019-12-25
보도포장,624,8,광주시,오포읍,42.9,94.78,2.05,2019-12-25
보도포장,623,8,광주시,오포읍,24.05,49.62,2.02,2019-12-25
보도포장,622,7,광주시,오포읍,43.82,53.29,1.28,2019-12-25
보도포장,621,7,광주시,오포읍,23.95,59.16,2.52,2019-12-25
보도포장,620,7,광주시,오포읍,118.36,298.44,2.52,2019-12-25
보도포장,619,7,광주시,오포읍,24.47,60.92,2.55,2019-12-25
보도포장,618,7,광주시,오포읍,70.2,166.25,2.47,2019-12-25
보도포장,617,7,광주시,오포읍,30.01,64.21,2.22,2019-12-25
보도포장,616,7,광주시,오포읍,30.22,70.19,2.36,2019-12-25
보도포장,615,7,광주시,오포읍,33.58,66.07,1.99,2019-12-25
보도포장,614,6,광주시,오포읍,40.51,82.91,2.06,2019-12-25
보도포장,613,6,광주시,오포읍,52.17,111.01,2.02,2019-12-25
보도포장,612,5,광주시,오포읍,93.21,217.04,2.4,2019-12-25
보도포장,611,5,광주시,오포읍,10.69,24.05,2.46,2019-12-25
보도포장,610,5,광주시,오포읍,72.66,180.24,2.39,2019-12-25
보도포장,609,5,광주시,오포읍,45.19,109.24,2.46,2019-12-25
보도포장,608,5,광주시,오포읍,62.83,126.77,1.99,2019-12-25
보도포장,607,4,광주시,오포읍,14.15,33.3,2.49,2019-12-25
보도포장,606,4,광주시,오포읍,4.61,9.3,2.31,2019-12-25
보도포장,605,2,광주시,오포읍,2.24,3.94,1.81,2019-12-25
보도포장,604,10,광주시,오포읍,76.3,134.92,1.81,2019-12-25
보도포장,603,10,광주시,오포읍,6.25,16.25,2.74,2019-12-25
보도포장,602,2,광주시,오포읍,2.58,7.94,3.16,2019-12-25
보도포장,601,1,광주시,오포읍,20,40.88,1.95,2019-12-25
보도포장,600,1,광주시,오포읍,75.99,152.37,2.01,2019-12-25
보도포장,599,2,광주시,오포읍,27.61,55.84,2.04,2019-12-25
보도포장,598,1,광주시,오포읍,29.59,59.44,2.02,2019-12-25
보도포장,597,1,광주시,오포읍,50.29,126.49,2.54,2019-12-25
보도포장,584,9,광주시,오포읍,53.56,123.6,2.32,2019-12-25
보도포장,583,9,광주시,오포읍,39.96,82.55,2.07,2019-12-25
보도포장,582,2778,광주시,오포읍,49.93,124.34,2.52,2019-12-25
보도포장,581,2778,광주시,오포읍,29.57,72.69,2.5,2019-12-25
보도포장,580,2778,광주시,오포읍,111.33,164.99,1.49,2019-12-25
보도포장,579,2778,광주시,오포읍,68.22,171.17,2.51,2019-12-25
보도포장,569,100001,광주시,광남동,108.34,224.26,2.07,2019-12-25
보도포장,568,100002,광주시,광남동,26.95,57.67,2.14,2019-12-25
보도포장,567,100003,광주시,광남동,36.15,73.03,2.02,2019-12-25
보도포장,566,100003,광주시,광남동,42.86,86.57,2.02,2019-12-25
보도포장,565,100003,광주시,광남동,77.13,151.94,1.97,2019-12-25
보도포장,564,100003,광주시,광남동,34.48,76.89,2.23,2019-12-25
보도포장,563,100003,광주시,광남동,382.71,799.86,2.09,2019-12-25
보도포장,562,100003,광주시,광남동,119.35,244.67,2.05,2019-12-25
보도포장,561,100003,광주시,광남동,47.97,100.25,2.09,2019-12-25
보도포장,560,100003,광주시,광남동,221.91,448.25,2.02,2019-12-25
보도포장,559,100003,광주시,광남동,281.89,622.97,2.21,2019-12-25
보도포장,475,160287,광주시,광남동,59.68,624.79,15.12,2019-12-25
보도포장,427,160949,광주시,광남동,36.67,"1,050.83",29.64,2019-12-25
보도포장,387,2778,광주시,오포읍,55.68,84.45,1.55,2019-12-25
보도포장,386,2778,광주시,오포읍,66.93,102.28,1.55,2019-12-25
보도포장,385,2778,광주시,오포읍,38.51,57.66,1.5,2019-12-25
보도포장,381,120559,광주시,오포읍,20.48,32.21,1.6,2019-12-25
보도포장,380,120559,광주시,오포읍,16.84,25.48,1.49,2019-12-25
보도포장,379,2774,광주시,오포읍,21.54,30.38,1.53,2019-12-25
보도포장,378,2774,광주시,오포읍,1.49,1.82,1.52,2019-12-25
보도포장,377,2774,광주시,오포읍,10.76,15.7,1.48,2019-12-25
보도포장,376,2774,광주시,오포읍,14.75,21.78,1.47,2019-12-25
보도포장,375,2774,광주시,오포읍,29.02,42.62,1.5,2019-12-25
보도포장,374,2774,광주시,오포읍,62.79,95.53,1.47,2019-12-25
보도포장,373,2774,광주시,오포읍,60.14,154.06,2.86,2019-12-25
보도포장,371,3,광주시,오포읍,38.06,58.17,1.54,2019-12-25
보도포장,370,2,광주시,오포읍,4.47,6.68,1.47,2019-12-25
보도포장,368,22,광주시,오포읍,65.74,182.72,2.83,2019-12-25
보도포장,367,1,광주시,곤지암읍,56.17,158.64,2.8,2019-12-25
보도포장,366,7,광주시,곤지암읍,301.82,910.63,3.01,2019-12-25
보도포장,365,13,광주시,곤지암읍,73.45,134.87,1.87,2019-12-25
보도포장,364,7,광주시,곤지암읍,155.78,468.82,3.04,2019-12-25
보도포장,363,10,광주시,곤지암읍,26.88,78.74,2.96,2019-12-25
보도포장,362,4,광주시,곤지암읍,121.57,417.32,3.52,2019-12-25
보도포장,359,1,광주시,곤지암읍,47.84,104.92,2.24,2019-12-25
보도포장,358,26,광주시,오포읍,50,86.22,1.5,2019-12-25
보도포장,355,22,광주시,오포읍,177.56,503.99,2.76,2019-12-25
보도포장,353,7,광주시,곤지암읍,198.15,600.7,3.08,2019-12-25
보도포장,351,7,광주시,곤지암읍,71.73,214.32,3.02,2019-12-25
보도포장,348,16,광주시,곤지암읍,67.75,173.13,2.3,2019-12-25
보도포장,347,22,광주시,오포읍,141.04,395.63,2.86,2019-12-25
보도포장,346,4,광주시,곤지암읍,111.57,387.69,3.47,2019-12-25
보도포장,341,22,광주시,오포읍,93.33,263.16,2.79,2019-12-25
보도포장,340,22,광주시,오포읍,3.22,6.97,2.35,2019-12-25
보도포장,339,25,광주시,오포읍,3,5.76,1.5,2019-12-25
보도포장,338,22,광주시,오포읍,125.67,350.43,2.75,2019-12-25
보도포장,336,2,광주시,곤지암읍,9.26,22.58,2.57,2019-12-25
