시설물명,시설물구분,시설물소재지,시설물종류
남성중학교 교사,건축물,서울특별시,대형건축물
서울인헌초등학교 교사가동,건축물,서울특별시,다중이용건축물
서울인헌초등학교 교사나동,건축물,서울특별시,다중이용건축물
서울신우초등학교 교사(별관동),건축물,서울특별시,다중이용건축물
서울신우초등학교 교사(본관동),건축물,서울특별시,다중이용건축물
석촌중학교 교사동,건축물,서울특별시,대형건축물
성내중학교 교사동,건축물,서울특별시,대형건축물
서울공업고등학교 본관동(교사),건축물,서울특별시,다중이용건축물
서울공업고등학교 도서관(건축과동),건축물,서울특별시,다중이용건축물
서울공업고등학교 명부관(자원동),건축물,서울특별시,다중이용건축물
서울공업고등학교 기계.중기동,건축물,서울특별시,대형건축물
서울공업고등학교 신소재금형동(전기동),건축물,서울특별시,대형건축물
잠신중학교 교사동,건축물,서울특별시,대형건축물
서울묘곡초등학교 교사동,건축물,서울특별시,대형건축물
인수중학교 교사동,건축물,서울특별시,대형건축물
인수중학교 옹벽(1구간 운동장 및 체육관 하단),옹벽,서울특별시,건축물옹벽
대구동문초등학교 교사(창고포함),건축물,대구광역시,다중이용건축물
운봉초등학교 별관동,건축물,부산광역시,다중이용건축물
운봉초등학교 본관동,건축물,부산광역시,다중이용건축물
대구동원초등학교 본관동,건축물,대구광역시,대형건축물
학장중학교 교사,건축물,부산광역시,대형건축물
학장중학교 교사동전면 옹벽,옹벽,부산광역시,건축물옹벽
장산초등학교 교사(본관),건축물,부산광역시,다중이용건축물
장산초등학교 교사(서관),건축물,부산광역시,다중이용건축물
대구반야월초등학교 A동,건축물,대구광역시,다중이용건축물
대구반야월초등학교 B동,건축물,대구광역시,다중이용건축물
재송중학교 교사동(A동),건축물,부산광역시,다중이용건축물
재송중학교 교사동(B동),건축물,부산광역시,다중이용건축물
재송중학교 교사동(C동),건축물,부산광역시,다중이용건축물
대구서촌초등학교 본관(A동),건축물,대구광역시,다중이용건축물
기장중학교 교사동(본관),건축물,부산광역시,다중이용건축물
기장중학교 교사동(후관),건축물,부산광역시,다중이용건축물
해운대공업고등학교 3학년동,건축물,부산광역시,다중이용건축물
해운대공업고등학교 본관동,건축물,부산광역시,다중이용건축물
구남초등학교 북측옹벽,옹벽,부산광역시,건축물옹벽
구남초등학교 본관동,건축물,부산광역시,대형건축물
백양중학교 본관동,건축물,부산광역시,대형건축물
백양중학교 북측 옹벽,옹벽,부산광역시,건축물옹벽
덕포초등학교 교사동,건축물,부산광역시,대형건축물
대천초등학교 교사,건축물,부산광역시,대형건축물
온천중학교 교사,건축물,부산광역시,대형건축물
장전초등학교 교사동,건축물,부산광역시,대형건축물
문현여자중학교 교사(본관),건축물,부산광역시,대형건축물
동명초등학교 본관동,건축물,부산광역시,대형건축물
동명초등학교 남서측 부지경계 옹벽,옹벽,부산광역시,건축물옹벽
연지초등학교 서관동,건축물,부산광역시,다중이용건축물
명동초 부지경계 옹벽,옹벽,부산광역시,건축물옹벽
명동초등학교 교사,건축물,부산광역시,대형건축물
명장초등학교 교사동,건축물,부산광역시,대형건축물
명장초 부지경계 옹벽,옹벽,부산광역시,건축물옹벽
가람중학교 교사(본관동),건축물,부산광역시,다중이용건축물
가람중학교 교사(후관동),건축물,부산광역시,다중이용건축물
부곡중학교 본관동,건축물,부산광역시,대형건축물
부곡중학교 서편 옹벽,옹벽,부산광역시,건축물옹벽
우암초등학교 남관동,건축물,부산광역시,다중이용건축물
우암초등학교 동관동,건축물,부산광역시,다중이용건축물
우암초등학교 본관동,건축물,부산광역시,다중이용건축물
우암초등학교 교사 뒤측 옹벽,옹벽,부산광역시,건축물옹벽
부산전자공업고등학교 교사동(복합실습장),건축물,부산광역시,다중이용건축물
부산전자공업고등학교 교사동(자동차실습장),건축물,부산광역시,다중이용건축물
부산전자공업고등학교 교사(신관동),건축물,부산광역시,다중이용건축물
